Timestamp,Packet_Size,Src_IP,Dst_IP,Src_Port,Dst_Port,TCP_Flags,App
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239579,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239766,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.239947,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.240015,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.240442,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.240442,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.240442,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.240488,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.243085,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.243191,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246131,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246246,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.246447,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246447,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.246447,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.246498,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.2515,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.251637,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.255311,54,192.168.100.93,20.86.94.143,61736,443,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.255578,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.255645,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.260092,371,104.18.26.193,192.168.100.93,443,53332,PA,Edge
1740731697.260092,185,104.18.26.193,192.168.100.93,443,53332,PA,Edge
1740731697.260092,117,104.18.26.193,192.168.100.93,443,53332,PA,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260092,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.260237,54,192.168.100.93,104.18.26.193,53332,443,A,Edge
1740731697.260342,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,632,104.18.26.193,192.168.100.93,443,53332,PA,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264137,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.264249,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.264303,54,192.168.100.93,104.18.26.193,53332,443,A,Edge
1740731697.264388,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264388,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264415,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.264847,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264847,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.264878,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.265008,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.265008,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.26502,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.265163,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.265163,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.265176,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.266015,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.266015,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.266015,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.266015,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.266052,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269559,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.269648,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.270043,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.270043,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.270076,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.270138,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.270138,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.270164,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.271027,54,192.168.100.93,185.89.210.180,53114,443,A,Edge
1740731697.27114,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27114,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27114,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27114,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27114,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.27114,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.271182,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.271333,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.271997,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.271997,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.272036,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.272145,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.272163,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.274288,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.274288,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.274336,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.274806,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.274806,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.274892,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.27894,341,213.227.153.231,192.168.100.93,443,53335,PA,Edge
1740731697.27894,403,213.227.153.231,192.168.100.93,443,53335,PA,Edge
1740731697.27894,85,213.227.153.231,192.168.100.93,443,53335,PA,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.27894,60,213.227.153.231,192.168.100.93,443,53335,A,Edge
1740731697.27894,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.27894,163,213.227.153.231,192.168.100.93,443,53335,PA,Edge
1740731697.27894,162,213.227.153.231,192.168.100.93,443,53335,PA,Edge
1740731697.279089,54,192.168.100.93,213.227.153.231,53335,443,A,Edge
1740731697.279135,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.279542,85,192.168.100.93,213.227.153.231,53335,443,PA,Edge
1740731697.282837,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731697.282837,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731697.282878,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731697.28419,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731697.28419,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731697.28419,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731697.28419,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731697.28419,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731697.28419,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731697.28419,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731697.28419,78,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731697.284247,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731697.290313,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.290313,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.290359,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.290429,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.290846,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.290846,1454,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731697.290882,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.290959,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.290976,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731697.29266,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.29266,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731697.29266,1454,199.232.81.44,192.168.100.93,443,53161,A,Edge
